"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
0004-12-20,64,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,74,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,84,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,74,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,61,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-01-20,80,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-02-20,105,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-03-20,90,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-04-20,93,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-05-20,43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-06-20,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-07-20,47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-08-20,54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-09-20,87,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-10-20,77,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-11-20,77,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0005-12-20,100,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,80,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,87,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,31,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,27,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,19,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,18,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-01-20,50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-02-20,42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-03-20,45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-04-20,67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-05-20,87,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-06-20,80,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-07-20,74,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-08-20,71,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-09-20,58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-10-20,71,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-11-20,40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0006-12-20,30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,64,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,61,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,64,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-01-20,40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-02-20,43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-03-20,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-04-20,33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-05-20,30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-06-20,39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-07-20,32,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-08-20,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-09-20,46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-10-20,58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-11-20,67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0007-12-20,67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,71,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,37,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,41,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,84,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,29,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-01-20,34,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-02-20,26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-03-20,25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-04-20,39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-05-20,42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-06-20,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-07-20,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-08-20,39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-09-20,45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-10-20,50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-11-20,45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0008-12-20,43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,61,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,32,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,49,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,64,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-01-20,42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-02-20,32,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-03-20,37,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-04-20,37,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-05-20,40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-06-20,47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-07-20,41,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-08-20,36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-09-20,13,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-10-20,16,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-11-20,33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0009-12-20,19,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,71,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,20,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,17,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,41,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,34,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-01-20,49,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-02-20,49,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-03-20,39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-04-20,39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-05-20,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-06-20,30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-07-20,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-08-20,31,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-09-20,29,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0010-10-20,16,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,19,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,34,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,21,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
NA,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
0003-01-20,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-02-20,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-03-20,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-04-20,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-05-20,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-06-20,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-07-20,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-08-20,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-09-20,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-10-20,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-11-20,26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0003-12-20,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,74,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-01-20,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-02-20,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-03-20,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-04-20,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-05-20,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-06-20,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-07-20,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-08-20,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-09-20,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-10-20,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-11-20,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0004-12-20,71,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,74,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,64,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-01-20,67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-02-20,67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-03-20,71,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-04-20,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-05-20,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-06-20,54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-07-20,54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-09-20,58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-10-20,61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-11-20,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0005-12-20,51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,16,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-01-20,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-02-20,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-03-20,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-04-20,67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-05-20,61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-06-20,80,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-07-20,87,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-08-20,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-09-20,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-10-20,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-11-20,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0006-12-20,26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,21,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,24,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-01-20,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-02-20,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-03-20,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-04-20,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-05-20,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-06-20,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-07-20,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-08-20,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-09-20,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-10-20,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-11-20,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0007-12-20,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-01-20,27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-02-20,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-03-20,27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-04-20,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-05-20,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-06-20,27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-07-20,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-08-20,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-09-20,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-10-20,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-11-20,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0008-12-20,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
NA,26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-01-20,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-02-20,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-03-20,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-04-20,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-05-20,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-06-20,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-07-20,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-08-20,27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-09-20,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-10-20,23,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-11-20,24,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
0009-12-20,24,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
